	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
85	0.087	G	80.0	False			1	100G	[Cooked, smoked and dried pork and beef sausage.]	http://img.tesco.com/Groceries/pi/102/5010801400102/IDShot_90x90.jpg	Morliny Krakowska Sausages Slices 80G	1.0	62791650	1.25
86	0.17	G	150.0				1	100G	[Cooked pieces of Chicken Breast with BBQ spices]	http://img.tesco.com/Groceries/pi/822/5060188691822/IDShot_90x90.jpg	Najma Bbq Chicken Chunks 150G	1.8	80620832	1.2
87	2.392	KG	2.05			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Our range of whole chickens are perfect for a succulent roast, and midweek, meals made from tasty leftovers. Use up lean chicken breast in a stir fry or, salad while tasty thighs and drumsticks sizzle in casseroles, on the barbecue,, or in a curry., Click the Recipes tab at the top of this page to find Real Food recipes with, ingredients you can add straight to your basket., Expertly selected for freshness and quality. We care about welfare, that's why, these Tesco chickens are reared by British farmers and enjoy an enriched, environment with natural daylight and bales to improve the activity and, wellbeing of the birds. Our chicken meets Red Tractor standards, as well as our, own strict agricultural requirements.]	http://img.tesco.com/Groceries/pi/456/5054775703456/IDShot_90x90.jpg	Tesco Whole Chicken Extra Large 2.05-2.35Kg	5.5	77190284	2.69
88	0.167	G	130.0		True	Save 30p Was £1.80 Now £1.50	1	100G	[Sliced, cooked and roasted pork silverside with Chinese style seasoning., Chinese Roast Pork]	http://img.tesco.com/Groceries/pi/078/5054775297078/IDShot_90x90.jpg	Tesco Chinese Roast Pork 130G	1.5	80445325	1.16
89	0.455	G	365.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Willow Farms chicken reared exclusively for Tesco., Stir fry these chicken breast mini fillets and add to fajitas with peppers and, salsa. Make the most of your chicken with tasty RealFood recipes to feed your, family., Willow Farms chickens are reared to Red Tractor assured welfare standards, to, find out more about our Farms Range visit: www.tesco.com/thefarmsrange]	http://img.tesco.com/Groceries/pi/732/5054775702732/IDShot_90x90.jpg	Willow Farms Chicken Mini Fillets 365G	2.23	81017402	6.11
90	0.153	G	125.0				1	100G	[Wafer thin sliced, cured and cooked honey roast reformed ham with added water., Wafer thin sliced, cured and cooked honey roast reformed ham with added water.]	http://img.tesco.com/Groceries/pi/835/5054269137835/IDShot_90x90.jpg	Tesco Wafer Thin Honey Roast Ham 125G	1.0	74473352	0.8
91	0.028	G	200.0				1	100G	[Smoked turkey and chicken frankfurter]	http://img.tesco.com/Groceries/pi/423/4000404951423/IDShot_90x90.jpg	Delisia Halal Poultry Frankfurter 200G	1.5	80728947	0.75
92	0.417	G	400.0				1	100G	[Sliced roasted chicken breast fillets with a brown sugar marinade., Tasty and ready to eat hot or cold.  Liven up your lunch time with tasty slices of roasted chicken breast fillets. Bored of ham sandwiches? Why not try loading up an ultimate sandwich with roast chicken, bacon & lettuce. Or for a healthy teatime treat, toss the chicken into a caesar salad with baby potatoes and dressing.  For more chicken recipes check out Tesco Real Food.]	http://img.tesco.com/Groceries/pi/469/5052910094469/IDShot_90x90.jpg	Tesco Ready To Eat Sliced Roast Chicken Breast 400G	4.0	72538101	1.0
93	0.087	G	80.0				1	KG	[A Complementary Pet Food for Dogs]	http://img.tesco.com/Groceries/pi/951/5000239055951/IDShot_90x90.jpg	Good Boy Meat Treat Beef Jerky 80G	2.0	67788347	25.0
94	0.889	G	750.0	False		£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[10% fat. Full of flavour Selected cuts. Finely ground for extra tenderness.]	http://img.tesco.com/Groceries/pi/214/5052910308214/IDShot_90x90.jpg	Tesco Beef Steak Mince 750G 10% Fat	4.0	52251619	5.34
