	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
91	0.278	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/180/3501179270180/IDShot_90x90.jpg	Papermarte Inkjoy 300Rt Fun 8	5.0	78546525	5.0
92	0.267	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/noimage.jpg	Papermate Inkjoy 300Rt Black 8	5.0	78546519	5.0
93	0.041	SNGL	3.0				1	EACH		http://img.tesco.com/Groceries/pi/893/3501170959893/IDShot_90x90.jpg	Papermate Inkjoy 300 Retractable Medium Assorted 3 Pack	3.0	74537767	1.0
94	0.117	SNGL	8.0				1	EACH		http://img.tesco.com/Groceries/pi/996/3501179255996/IDShot_90x90.jpg	Papermate Replay 8Pk 4Blk 2Blue, Pink, Purple	14.0	78505574	1.75
95	0.278	SNGL	8.0				1	EACH		http://img.tesco.com/Groceries/pi/173/3501179270173/IDShot_90x90.jpg	Papermate 300Rt Astt 8Pk	5.0	78546410	0.625
96	0.064	SNGL	4.0				1	EACH		http://img.tesco.com/Groceries/pi/965/3501179255965/IDShot_90x90.jpg	Papermate Replay 4 Pack Black	7.0	78505563	1.75
97	0.039	SNGL	2.0	False			1	EACH		http://img.tesco.com/Groceries/pi/941/3501179255941/IDShot_90x90.jpg	Papermate Replay 2 Pack Black	4.0	78546456	2.0
98	0.044	SNGL	4.0				1	EACH	[Floating ball writing technology, Retractable ball pen full triangular grip, 1. Triangular rubberised barrel for increased comfort, 2. Smooth, pleasant writing]	http://img.tesco.com/Groceries/pi/319/3501170512319/IDShot_90x90.jpg	Papermate Comfortmate 4 Pack Black	2.5	58872595	0.625
99	0.064	SNGL	4.0				1	EACH		http://img.tesco.com/Groceries/pi/269/3501179256269/IDShot_90x90.jpg	Papermate Replay 4 Pack Blk, Purp, Blue Pink	7.5	78505592	1.88
0	0.081	SNGL	2.0				1	EACH	[Smooth writing., M. 2.]	http://img.tesco.com/Groceries/pi/708/8008285046708/IDShot_90x90.jpg	Papermate 2 Pack Flexgrip Ultra Black Ballpens	2.5	57744144	1.25
1	0.041	SNGL	2.0				1	EACH		http://img.tesco.com/Groceries/pi/715/8008285046715/IDShot_90x90.jpg	Papermate 2 Pack Flexgrip Ultra Blue Ballpens	2.0	57744288	1.0
2	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/992/9771744438992/IDShot_90x90.jpg	Papercraft And Inspiration	5.99	81104394	5.99
3	0.159	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/957/0041773937957/IDShot_90x90.jpg	Kodak 7X5 Ultra Premium Paper 20 Sheets	7.0	72797127	7.0
4	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/021/9771744844021/IDShot_90x90.jpg	Papercraft Essentials	5.99	81104411	5.99
5	2.308	SNGL	1.0	False			1	EACH	[Calcot Manor Country Spa Retreat, The Ultimate Spa Pamper Collection]	http://img.tesco.com/Groceries/pi/710/5054775980710/IDShot_90x90.jpg	Calcot Manor Ultimate Spa Pamper Collection	20.0	81232656	20.0
6	0.283	SNGL	1.0				1	EACH	[Ultralift Pamper Gift Set]	http://img.tesco.com/Groceries/pi/533/5021044108533/IDShot_90x90.jpg	Garnier Pamper 160 Ultralift Set	13.0	81748069	13.0
7	0.18	SNGL	1.0	True			1	EACH	[A complementary pet food for dogs, Oven baked wheatmeal biscuit with ready made icing and rice paper decorations. Vitamin & mineral enriched.  Oven baked wheatmeal biscuits. Suitable for adult dogs.  No artificial colours or flavours.]	http://img.tesco.com/Groceries/pi/898/5057008473898/IDShot_90x90.jpg	Tesco Decorative Dog Biscuit	2.5	81794704	2.5
