	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
30	1.0	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/558/9781474806558/IDShot_90x90.jpg	Disney Frozen	3.0	79337218	3.0
31	0.425	ML	1000.0				1	100ML	[Vanilla Flavour Ice Cream, Vanilla Ice Cream Block]	http://img.tesco.com/Groceries/pi/179/5052909539179/IDShot_90x90.jpg	Tesco Vanilla Ice Cream Block 1 Litre	1.0	66662136	0.1
32	0.403	G	360.0	False	True	Any 2 for £3.00	1	100G	[Steamed Long Grain Rice and Quinoa with Vegetables and Seasoning, For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/251/5000116111251/IDShot_90x90.jpg	Birdseye Rice Quinoa And Vegetable 360G	1.75	81720171	0.486
33	0.163	G	130.0	False			1	100G	[Chocolate sponge layered with salted caramel sauce and toffee mousse, decorated with salted caramel sauce and chocolate curls.]	http://img.tesco.com/Groceries/pi/881/5390003010881/IDShot_90x90.jpg	Wwfh Salted Caramel Chocolate Torte 130G	1.25	81796190	0.962
34	37.763	L	2.0				1	100ML	[Chocolate Ice Cream, Soft Scoop Chocolate Ice Cream]	http://img.tesco.com/Groceries/pi/248/5000119716248/IDShot_90x90.jpg	Tesco Soft Scoop Chocolate 2 Litres	1.5	50966111	0.075
35	0.258	ML	330.0		True	Any 2 for £3.00	1	100ML	[Cream Flavour Ice Cream with Crushed Chocolate Flavour Biscuit Pieces with Vanilla Flavour Filling, Coated in Crushed Chocolate Flavour Biscuit with a Vanilla Flavour Filling 29%.]	http://img.tesco.com/Groceries/pi/599/4007993021599/IDShot_90x90.jpg	Mondelez Oreo Stick 3X110ml	2.5	80728037	0.758
36	0.091	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/noimage.jpg	Disney Frozen Spinner	3.5	78159995	3.5
37	0.319	KG	0.3	True			1	KG	[Quorn Cumberland Sausages are meat free and made with mycoprotein, with a Cumberland seasoning.]	http://img.tesco.com/Groceries/pi/132/5019503012132/IDShot_90x90.jpg	Quorn 6 Cumberland Sausages 300G	1.8	59017432	6.0
38	0.213	SNGL	1.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/402/5012213363402/IDShot_90x90.jpg	Frozen Tags	1.0	80527747	1.0
39	0.53	L	1.0				1	100ML	[Ice Cream Diabetic Vanilla]	http://img.tesco.com/Groceries/pi/001/5013398060001/IDShot_90x90.jpg	Franks Diabetic Vanilla Ice Cream 1 Litre	2.0	63171870	0.2
40	0.475	ML	500.0		True	Any 2 for £7.00	1	100ML	[Cheesecake ice cream with strawberry swirl (14%) and cookies (8%).]	http://img.tesco.com/Groceries/pi/124/3415581176124/IDShot_90x90.jpg	Haagen-Dazs Strawberry Cheesecake Ice Cream 500Ml	4.0	55062562	0.8
41	0.132	SNGL	1.0	True			1	EACH		http://img.tesco.com/Groceries/pi/594/4210201154594/IDShot_90x90.jpg	Oral-B Stages Kids Frozen Battery Toothbrush	6.0	81734788	6.0
42	0.475	ML	500.0		True	Any 2 for £7.00	1	100ML	[Vanilla ice cream with cookies (6%).]	http://img.tesco.com/Groceries/pi/128/3415581152128/IDShot_90x90.jpg	Haagen-Dazs Cookies & Cream Ice Cream 500Ml	4.0	51349610	0.8
43	0.533	ML	900.0				1	100ML	[Strawberry ice cream with strawberry pieces (9%)., www.facebook.com/cartedor, www.sharehappy.com]	http://img.tesco.com/Groceries/pi/884/8712566384884/IDShot_90x90.jpg	Carte D'or Strawberry Ice Cream Dessert 900Ml	3.25	71179665	0.361
