	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
79	0.125	G	90.0	False			1	100G	[Pasta tubes in a creamy cheese sauce with a BBQ sauce sachet and a smokey bacon  flavour crumb., Did you know?, Mac & Cheese is the number one cheese recipe in the United States]	http://img.tesco.com/Groceries/pi/921/5050665034921/IDShot_90x90.jpg	Mug Shot Sensations Mac Cheese 90G	1.49	81407972	1.66
80	0.225	G	200.0	False			1	KG	[Tomato and beef sauce pasta.]	http://img.tesco.com/Groceries/pi/485/5060005429485/IDShot_90x90.jpg	Toscana Penne Beef Bolognese 200G	1.0	78189158	5.0
81	0.575	CL	475.0				1	LITRE	[Tesco Pet Care Deodorising Dog Shampoo, Odour neutralising, with antibacterial action, Keeps my coat fresh]	http://img.tesco.com/Groceries/pi/485/5053947547485/IDShot_90x90.jpg	Tesco Deodorising Shampoo 475Ml	3.0	74412385	0.632
82	0.067	G	50.0	False			1	100G	[Thai massaman curry paste., Facebook/bluedragonfans]	http://img.tesco.com/Groceries/pi/096/5010338304096/IDShot_90x90.jpg	Blue Dragon Thai Massaman Paste Pot For Two 50G	0.89	79698487	1.78
83	0.151	SNGL	1.0				1	EACH	[Alphabet Set 3+, www.bathtime buddies.co.uk]	http://img.tesco.com/Groceries/pi/281/5022545077281/IDShot_90x90.jpg	Bathtime Buddies Wet 'N' Stick Alphabet Set	3.0	57114308	3.0
84	1.1	G	300.0	False			1	100G	[Bolognese sauce with Fusilli pasta]	http://img.tesco.com/Groceries/pi/743/5010034003743/IDShot_90x90.jpg	Dolmio Pasta Multipack Fusilli Bolognese 300G	3.99	81422852	1.33
85	0.092	G	85.0	False			1	KG	[A fresh tasting noodle dish with beef, soy, garlic & ginger., Have we mastered our craft or should we fall on our swords?, Share noodle wisdom: www.kabutonoodles.com/rate our noodles]	http://img.tesco.com/Groceries/pi/065/5060250610065/IDShot_90x90.jpg	Kabuto Noodles Beef Pho 85G	1.99	75907697	23.42
86	0.633	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/113/5011178293113/IDShot_90x90.jpg	Healthy Living Russel Text Peg Bag	2.5	78593514	2.5
87	0.333	G	130.0			£1 WYS £5 on fresh pre-packed meat and fish	1	100G	[Marie Rose Sauce, Marie Rose Sauce]	http://img.tesco.com/Groceries/pi/067/5053947952067/IDShot_90x90.jpg	Tesco One Pot Marie Rose 130G	1.25	75236275	0.962
88	0.123	ML	100.0				1	100ML	[Pure petroleum jelly.]	http://img.tesco.com/Groceries/pi/634/0000042182634/IDShot_90x90.jpg	Vaseline Original Petroleum Jelly 100Ml	2.0	71204550	2.0
