	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
90	0.283	G	250.0	False			1	KG	[Soft Spoonable Cheese, Fat Free, Visit us at grahamsfamilydairy.com for some delicious family recipe ideas., Find us on Facebook & Twitter]	http://img.tesco.com/Groceries/pi/689/5025840003689/IDShot_90x90.jpg	Grahams Farm Dairy Natural Quark 250G	1.25	81654940	5.0
91	150.0	KG	0.15	False			1	KG	[Full Fat Soft Cheese]	http://img.tesco.com/Groceries/pi/637/5902899101637/IDShot_90x90.jpg	Hochland Almette Soft Cheese 150G	1.2	62917077	8.0
92	0.133	G	100.0				1	100G	[Crispy Potato Thins with Cream Cheese and Onion Flavour.]	http://img.tesco.com/Groceries/pi/758/7622210400758/IDShot_90x90.jpg	Ritz Crisp&Thin Cream Cheese And Onion 100G	1.99	79184640	1.99
93	0.35	KG	0.255				1	KG	[Gluten free rice mac & cheese, Find out more about our products, our company, our family and what makes Amy's Kitchen food so special at www.amyskitchen.co.uk, Find us on Facebook]	http://img.tesco.com/Groceries/pi/716/0042272003716/IDShot_90x90.jpg	Amy's Kitchen Gluten Free Rice Mac And Cheese 255G	2.2	71150635	8.63
94	0.35	G	200.0		True	Any 12 for £6.00	1	KG	[Cauliflower & cheese]	http://img.tesco.com/Groceries/pi/269/5900852925269/IDShot_90x90.jpg	Cow & Gate Creamy Cauliflower Cheese Jar 200G 7 Mth+	0.8	66220556	4.0
95	1.0	KG	1.0	False			3	KG	[Spanish ewes' milk full fat hard cheese., with a sweet and nutty flavour]	http://img.tesco.com/Groceries/pi/000/0215810000000/IDShot_90x90.jpg	Counter Tesco Finest Spanish Manchego Cheese	16.0	58675212	16.0
96	0.213	G	115.0				1	100G	[A selection of cheese twists, chive & onion twists and salted breadsticks., A selection of cheese twists, chive & onion twists and salted breadsticks.]	http://img.tesco.com/Groceries/pi/996/5000436699996/IDShot_90x90.jpg	Tesco Savoury Twists And Sticks Assortment 115G	1.29	54704099	1.13
97	0.11	G	100.0				1	100G	[Layered puff pastry topped with Dutch Gouda and Edam cheese, with linseed, sunflower seeds and pumpkin seeds, With matured Gouda and Edam cheese, pumpkin seeds, sunflower seeds and linseeds.]	http://img.tesco.com/Groceries/pi/502/5052319509502/IDShot_90x90.jpg	Tesco Finest All Butter Cheese Straws 100G	1.49	66741583	1.49
98	0.012	G	125.0				1	KG	[Full Fat Blue veined hard cheese., Blue Stilton&#174;]	http://img.tesco.com/Groceries/pi/288/0000003254288/IDShot_90x90.jpg	Tesco Try Me Blue Stilton 125G	1.5	77536631	12.0
99	0.161	G	120.0				1	100G	[Cream Cheese and Chive Flavour Multigrain Cracker, Follow us on Facebook]	http://img.tesco.com/Groceries/pi/218/5000328344218/IDShot_90x90.jpg	Sunbites Cream Cheese And Chive Multigrain Crackers 5X24g	1.65	78588291	1.38
0	0.18	G	150.0		True	Any 2 for £2.00	1	100G	[Breadsticks with rosemary]	http://img.tesco.com/Groceries/pi/124/8001868011124/IDShot_90x90.jpg	Counter Castelli Rosemary Breadsticks 150G	1.5	68150835	1.0
1	0.25	G	250.0				1	KG	[Yorkshire Wensleydale Cheese, Handmade in Hawes using traditional methods and slowly matured for a deliciously crumbly texture and sweet honey flavour.]	http://img.tesco.com/Groceries/pi/414/5051790299414/IDShot_90x90.jpg	Tesco Fin British Handmade Wensleydale 250G	3.0	60459950	12.0
2	0.411	G	380.0				1	KG	[Pieces of Cod Fillet and Spinach in a Cheese and Garlic Sauce with Sliced Potatoes and a Cheddar Cheese Topping, Find us on Facebook, facebook.com/youngsseafood, Follow us on Twitter @youngsseafood, Fish for life®, Responsibly sourced, Our award winning Young's fish for life® programme ensures all our fish is responsibly sourced. For more details about our work to help conserve fish for future generations visit www.youngsseafood.co.uk]	http://img.tesco.com/Groceries/pi/555/5000205043555/IDShot_90x90.jpg	Youngs Gastro Cod Spinach And Cheese Gratin 380G	2.0	77577196	5.27
3	0.351	G	350.0				1	KG	[Gouda Cheese.]	http://img.tesco.com/Groceries/pi/354/5900512130354/IDShot_90x90.jpg	Mlekovita Gouda Polish Cheese 350G	2.0	63998669	5.72
4	0.311	G	280.0				1	KG	[A blend of cheese, potato and spring onion coated in a crispy crumb, Everyday Value Cheese & Onion Crispbakes]	http://img.tesco.com/Groceries/pi/950/5053526969950/IDShot_90x90.jpg	Tesco Cheese And Onion Crisp Bakes 280G	1.0	76089884	3.58
5	0.192	G	150.0				1	100G	[Cheese Flavoured Crackers, To find out how exercise and a balanced diet can help a healthy lifestyle, visit www.123healthybalance.com]	http://img.tesco.com/Groceries/pi/961/5000168170961/IDShot_90x90.jpg	Jacobs Savours Cheese 150G	1.19	71825097	0.793
6	0.276	G	260.0				1	100G	[Mature cheddar and Red cheddar cheese and onion filling wrapped in puff pastry, 2 Cheese & Onion Bakes 2 x 130g]	http://img.tesco.com/Groceries/pi/880/5052910857880/IDShot_90x90.jpg	Tesco 2 Cheese And Onion Bakes 260G	1.0	73520609	0.385
7	0.188	G	120.0	False			1	KG	[Dried pasta tubes in a cheese sauce. Just add water and milk., Dried pasta tubes in a creamy cheese sauce]	http://img.tesco.com/Groceries/pi/193/5052004540193/IDShot_90x90.jpg	Tesco Macaroni Cheese Pasta And Sauce 120G	0.65	65686816	5.42
8	0.218	G	200.0				1	KG	[Comte PDO. Full fat hard cooked cheese made with unpasteurised cow's milk., Traditionally made and matured in the Jura region of France]	http://img.tesco.com/Groceries/pi/361/5054269137361/IDShot_90x90.jpg	Tesco French Comte 200G	2.2	79404099	11.0
9	0.763	G	500.0				1	100G	[Tomato and cheese sauce., Have you had your DOLMIO® day? What did you think?, Let us know  The DOLMIO® family loves to talk.]	http://img.tesco.com/Groceries/pi/671/4002359641671/IDShot_90x90.jpg	Dolmio Pasta Bake Tomato And Cheese 500G	1.75	56933331	0.35
10	0.18	G	180.0				1	KG	[Hard cheese made with pasteurised ewes' milk, Award winning cheese made from ewes' milk in the Basque region of France for a tangy, slightly nutty flavour.]	http://img.tesco.com/Groceries/pi/714/5051008162714/IDShot_90x90.jpg	Tesco Finest Ossau Iraty 180G	3.0	53403537	16.67
11	0.165	G	120.0	False			1	100G	[Cheese Flavour Corn Snack]	http://img.tesco.com/Groceries/pi/562/5000328593562/IDShot_90x90.jpg	Walkers Bugles Cheese 6X20g	1.5	81234435	1.25
12	0.573	G	365.0		True	Any 2 for £6.00	1	KG	[Gammon steaks with added water, cheese and parsley sauce and mature cheddar cheese., Topside gammon topped with mature Cheddar cheese and a creamy parsley sauce]	http://img.tesco.com/Groceries/pi/740/5054269745740/IDShot_90x90.jpg	Tesco Gammon Steak With Cheese Parsley Sauce 435G	3.5	63903299	9.59
13	0.021	G	22.0		True	Any 3 for £1.00	1	100G	[Cheese & Onion Flavour Soya & Potato Snacks, Whether you’re planning to lose weight or just to replace the occasional meal, Tesco’s Ultra Slim range is a delicious way to help you control your nutritional intake. With a wide range of meal replacement shakes, smoothies and bars coupled with a choice of snacks there’s something for everyone.]	http://img.tesco.com/Groceries/pi/194/5052910394194/IDShot_90x90.jpg	Ultra Slim Cheese And Onion Soy Potato Snacks 22G	0.4	72925789	1.82
14	0.266	G	220.0				1	100G	[Cooked seasoned beef burger with added soya and a slice of processed cheese served in a sesame seeded bread bun with a portion of chips.]	http://img.tesco.com/Groceries/pi/012/5023823004012/IDShot_90x90.jpg	Heat Em Up-Tesco Cheese Burger And Chips 220G	1.0	81050782	0.455
15	0.022	G	20.0				1	100G	[Cheese flavour potato snack.]	http://img.tesco.com/Groceries/pi/839/5000328583839/IDShot_90x90.jpg	Walkers Quavers Cheese Snack 20G	0.55	50518124	2.75
16	0.22	G	175.0				1	KG	[Gorgonzola full fat soft blue veined cheese., D.O.P. Melt in the mouth blue cheese with a lovely spicy bite, made by a small, family run dairy in the heart of northern Italy.]	http://img.tesco.com/Groceries/pi/236/5054402005236/IDShot_90x90.jpg	Tesco Finest Gorgonzola Piccante 175G	2.0	77536493	11.43
17	0.235	G	180.0		True	Any 2 for £2.50	1	KG	[Goats' cheese mixed with mashed potato, roasted onions, red peppers and yellow peppers coated in batter and breadcrumbs., Goats Cheese & Roasted Vegetables Crispbake]	http://img.tesco.com/Groceries/pi/792/5054269931792/IDShot_90x90.jpg	Tesco Goats Cheese Roasted Vegetable Crispbake 180G	1.5	79942538	8.34
18	0.133	G	100.0		True	Save 50p Was £1.50 Now £1.00	1	100G	[Cheese crispies]	http://img.tesco.com/Groceries/pi/000/8710588100000/IDShot_90x90.jpg	Roka Cheese Crispies 100G	1.0	55323323	1.0
19	0.25	G	250.0				1	KG	[Double Gloucester Cheese, Slowly matured for a rich, creamy texture and mellow, slightly sweet flavour]	http://img.tesco.com/Groceries/pi/315/5051790299315/IDShot_90x90.jpg	Tesco Fin British Extra Mature Handmade Double Gloucester 250G	3.0	60459351	12.0
20	0.36	G	340.0				1	100G	[Cheddar and Red Leicester cheese, onion and spring onion baked with eggs and cream on a shortcrust pastry base., Cheddar and Red Leicester cheese, onion and spring onion baked with eggs and cream on a shortcrust pastry base.]	http://img.tesco.com/Groceries/pi/570/5054269155570/IDShot_90x90.jpg	Tesco Crustless Cheese And Onion Quiche 340G	2.0	78939032	0.588
21	1.0	G	410.0	False			2	EACH	[Jalapeno, Chilli and Cheese Bloomer, A soft bloomer packed with jalapeno and green chillies and cheese]	http://img.tesco.com/Groceries/pi/389/5054775425389/IDShot_90x90.jpg	Jalapeno Chilli And Three Cheese Bloomer 410G	1.5	75664038	0.0
22	0.233	G	227.0				1	100G	[Soya alternative to medium strength hard cheese.]	http://img.tesco.com/Groceries/pi/517/5052909007517/IDShot_90x90.jpg	Tesco Free From Soya Medium 227G	2.25	70914120	0.991
23	1.046	KG	2.0				3	EACH	[Applewood Smoke Flavoured Cheddar]	http://img.tesco.com/Groceries/pi/000/0210410000000/IDShot_90x90.jpg	Counter Ilchester Applewood Smoked Flavour Cheddar	9.5	54968926	9.5
24	0.2	G	80.0				1	KG	"[Organic mini cheese crackers baked crackers containing wheat & rice flours with fresh cheese and added vitamin B1, All shapes and sizes..., Did you know there are lots of different cheeses made in the UK? Hard ones, soft ones, yellow ones and orange ones and lots more besides, ""If you're a little explorer like me  who loves science and nature, why not turn over an old stone in a garden or park and see how many insects you can count underneath?"", Todd, Do you have a question for us? Join us online for tips, recipes and to share your stories. You'll find us at:, Facebook/organixfood, Twitter@organixbrands, And at www.organix.com or you can call us on 0800 39 35 11 (UK) or 1 800 40 92 78 (ROI), Goodies Gang created by Caroline Jayne Church www.carolinejaynechurch.com]"	http://img.tesco.com/Groceries/pi/104/5024121626104/IDShot_90x90.jpg	Organix Goodies Mini Cheese Cracker 4 X 20G	2.0	71933182	25.0
25	0.234	G	220.0				1	100G	[A flatbread topped with garlic and rosemary butter., Garlic & Rosemary Flatbread]	http://img.tesco.com/Groceries/pi/123/5054402369123/IDShot_90x90.jpg	Tesco Garlic And Rosemary All Butter Flatbread 220G	1.5	56405536	0.682
